Player,Season,Mat,Inns,Batting Runs,SR,Ave,Country,Cum batting Ave,Cum battings Runs Total,Cum Inns Total,Cum SR,player_id
R Panchal,2019/20,6,5.0,63.0,76.82,31.5,Spain,38.68,206.0,9.0,100.58,91cd337c
R Panchal,2021,3,3.0,14.0,35.89,4.66,Spain,30.18,220.0,12.0,79.02,91cd337c
R Panchal,2022,4,3.0,24.0,96.0,12.0,Spain,26.54,244.0,15.0,83.26,91cd337c
R Panchal,2022/23,4,3.0,55.0,78.57,55.0,Spain,31.28,299.0,18.0,82.32,91cd337c
R Parag,2024,6,4.0,57.0,111.76,14.25,India,14.25,57.0,4.0,111.76,04a418e8
R Parag,2024/25,3,2.0,49.0,257.89,24.5,India,17.67,106.0,6.0,184.83,04a418e8
R Parkin,2024,4,2.0,4.0,100.0,2.0,Estonia,2.0,4.0,2.0,100.0,f2c0c73d
R Pathan,2021/22,11,11.0,463.0,161.32,51.44,Canada,51.44,463.0,11.0,161.32,7c840f73
R Pathan,2024,3,3.0,14.0,87.5,4.66,Canada,41.42,477.0,14.0,124.41,7c840f73
R Pillai,2019,6,5.0,28.0,63.63,7.0,Germany,7.0,28.0,5.0,63.63,7a7c7e57
R Powell,2017,7,4.0,35.0,120.68,11.66,West Indies,11.66,35.0,4.0,120.68,650d5e49
R Powell,2017/18,3,2.0,22.0,129.41,11.0,West Indies,11.44,57.0,6.0,125.05,650d5e49
R Powell,2018,6,6.0,91.0,110.97,18.2,West Indies,14.82,148.0,12.0,120.35,650d5e49
R Powell,2018/19,4,3.0,73.0,115.87,24.33,West Indies,16.72,221.0,15.0,119.23,650d5e49
R Powell,2019,3,3.0,90.0,152.54,45.0,West Indies,21.44,311.0,18.0,125.89,650d5e49
R Powell,2019/20,3,1.0,17.0,100.0,17.0,West Indies,21.2,328.0,19.0,121.58,650d5e49
R Powell,2020/21,4,3.0,16.0,88.88,5.33,West Indies,19.04,344.0,22.0,116.91,650d5e49
R Powell,2021/22,9,9.0,275.0,170.8,45.83,West Indies,26.82,619.0,31.0,123.64,650d5e49
R Powell,2022,11,10.0,207.0,138.0,25.87,West Indies,26.59,826.0,41.0,125.24,650d5e49
R Powell,2022/23,8,8.0,146.0,137.73,20.85,West Indies,25.65,972.0,49.0,126.49,650d5e49
R Powell,2023,5,4.0,110.0,150.68,36.66,West Indies,26.48,1082.0,53.0,128.69,650d5e49
R Powell,2023/24,8,8.0,230.0,175.57,32.85,West Indies,27.32,1312.0,61.0,132.59,650d5e49
R Powell,2024,9,8.0,144.0,133.33,18.0,West Indies,26.24,1456.0,69.0,132.65,650d5e49
R Powell,2024/25,3,3.0,70.0,112.9,23.33,West Indies,26.11,1526.0,72.0,131.24,650d5e49
R Rampaul,2007,2,1.0,0.0,0.0,0.0,West Indies,0.0,0.0,1.0,0.0,d68e7f48
R Rampaul,2007/08,3,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,1.0,0.0,d68e7f48
R Rampaul,2009/10,1,1.0,3.0,33.33,3.0,West Indies,1.5,3.0,2.0,11.11,d68e7f48
R Rampaul,2010,2,1.0,8.0,100.0,8.0,West Indies,3.67,11.0,3.0,33.33,d68e7f48
R Rampaul,2011,2,0.0,0.0,0.0,0.0,West Indies,3.67,11.0,3.0,26.67,d68e7f48
R Rampaul,2011/12,1,1.0,0.0,0.0,0.0,West Indies,2.75,11.0,4.0,22.22,d68e7f48
R Rampaul,2012,1,0.0,0.0,0.0,0.0,West Indies,2.75,11.0,4.0,19.05,d68e7f48
R Rampaul,2012/13,7,2.0,1.0,33.33,0.5,West Indies,2.0,12.0,6.0,20.83,d68e7f48
R Rampaul,2013/14,3,0.0,0.0,0.0,0.0,West Indies,2.0,12.0,6.0,18.52,d68e7f48
R Rampaul,2015/16,1,0.0,0.0,0.0,0.0,West Indies,2.0,12.0,6.0,16.67,d68e7f48
R Rampaul,2021/22,4,1.0,3.0,37.5,3.0,West Indies,2.14,15.0,7.0,18.56,d68e7f48
R Ravindra,2021,5,5.0,47.0,100.0,9.4,New Zealand,9.4,47.0,5.0,100.0,ba5e1069
R Ravindra,2021/22,1,1.0,7.0,87.5,7.0,New Zealand,9.0,54.0,6.0,93.75,ba5e1069
R Ravindra,2022/23,3,2.0,28.0,200.0,28.0,New Zealand,13.75,82.0,8.0,129.17,ba5e1069
R Ravindra,2023,9,8.0,63.0,116.66,15.75,New Zealand,14.75,145.0,16.0,126.04,ba5e1069
R Ravindra,2023/24,2,2.0,69.0,186.48,34.5,New Zealand,16.94,214.0,18.0,138.13,ba5e1069
R Ravindra,2024,3,3.0,17.0,68.0,8.5,New Zealand,15.74,231.0,21.0,126.44,ba5e1069
R Rohan,2019,3,3.0,81.0,144.64,27.0,Singapore,27.0,81.0,3.0,144.64,baf0fc26
R Rohan,2019/20,10,9.0,128.0,107.56,14.22,Singapore,17.42,209.0,12.0,126.1,baf0fc26
R Rohan,2022,6,6.0,34.0,56.66,5.66,Singapore,13.5,243.0,18.0,102.95,baf0fc26
R Rohan,2023,4,4.0,30.0,81.08,7.5,Singapore,12.41,273.0,22.0,97.49,baf0fc26
R Rohan,2023/24,6,6.0,118.0,92.91,19.66,Singapore,13.96,391.0,28.0,96.57,baf0fc26
R Sai Kishore,2023,3,0.0,0.0,0.0,0.0,India,0.0,0.0,0.0,0.0,c7a995d3
R Sakurano-Thomas,2022/23,6,4.0,24.0,120.0,12.0,Japan,12.0,24.0,4.0,120.0,dd14abf5
R Sakurano-Thomas,2023,8,8.0,76.0,80.0,9.5,Japan,10.33,100.0,12.0,100.0,dd14abf5
R Sakurano-Thomas,2023/24,9,5.0,45.0,100.0,11.25,Japan,10.6,145.0,17.0,100.0,dd14abf5
R Sakurano-Thomas,2024,12,7.0,81.0,94.18,16.2,Japan,12.24,226.0,24.0,98.55,dd14abf5
R Sandaruwan,2018/19,4,4.0,177.0,175.24,59.0,Kuwait,59.0,177.0,4.0,175.24,cf6acc0d
R Sandaruwan,2019,6,6.0,181.0,157.39,30.16,Kuwait,41.7,358.0,10.0,166.32,cf6acc0d
R Sandaruwan,2019/20,5,5.0,219.0,165.9,54.75,Kuwait,46.05,577.0,15.0,166.18,cf6acc0d
R Sandaruwan,2021/22,4,4.0,78.0,127.86,19.5,Kuwait,40.46,655.0,19.0,156.6,cf6acc0d
R Sandaruwan,2022,8,8.0,235.0,148.73,29.37,Kuwait,37.17,890.0,27.0,155.02,cf6acc0d
R Sandaruwan,2022/23,4,4.0,80.0,91.95,20.0,Kuwait,34.96,970.0,31.0,144.51,cf6acc0d
R Sandaruwan,2023,5,5.0,136.0,140.2,27.2,Kuwait,33.88,1106.0,36.0,143.9,cf6acc0d
R Sandaruwan,2023/24,14,14.0,316.0,138.59,22.57,Kuwait,30.71,1422.0,50.0,143.23,cf6acc0d
R Sandaruwan,2024,15,15.0,432.0,163.63,30.85,Kuwait,30.74,1854.0,65.0,145.5,cf6acc0d
R Satheesan,2019,4,3.0,55.0,130.95,27.5,Romania,27.5,55.0,3.0,130.95,1125ebe4
R Satheesan,2020/21,4,3.0,165.0,191.86,82.5,Romania,55.0,220.0,6.0,161.41,1125ebe4
R Satheesan,2021,9,9.0,330.0,201.21,41.25,Romania,46.75,550.0,15.0,174.67,1125ebe4
R Satheesan,2022,11,11.0,313.0,138.49,31.3,Romania,40.21,863.0,26.0,165.63,1125ebe4
R Satheesan,2023,10,10.0,334.0,132.53,37.11,Romania,39.35,1197.0,36.0,159.01,1125ebe4
R Sekaran,2024,4,1.0,2.0,50.0,2.0,Estonia,2.0,2.0,1.0,50.0,5da43a10
R Sharma,2011/12,2,0.0,0.0,0.0,0.0,India,0.0,0.0,0.0,0.0,5d9a1a73
R Sharma,2023,4,4.0,68.0,161.9,34.0,Singapore,34.0,68.0,4.0,161.9,2278c4ca
R Sharma,2023/24,4,3.0,68.0,151.11,68.0,Singapore,48.57,136.0,7.0,156.51,2278c4ca
R Sharma,2024,3,1.0,7.0,350.0,7.0,Singapore,43.38,143.0,8.0,221.0,2278c4ca
R Shepherd,2019/20,2,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,c5aef772
R Shepherd,2020/21,1,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,c5aef772
R Shepherd,2021,3,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,c5aef772
R Shepherd,2021/22,11,6.0,146.0,155.31,48.66,West Indies,48.66,146.0,6.0,38.83,c5aef772
R Shepherd,2022,6,3.0,52.0,133.33,26.0,West Indies,41.11,198.0,9.0,57.73,c5aef772
R Shepherd,2022/23,3,3.0,88.0,191.3,88.0,West Indies,52.83,286.0,12.0,79.99,c5aef772
R Shepherd,2023,5,4.0,15.0,88.23,7.5,West Indies,41.5,301.0,16.0,81.17,c5aef772
R Shepherd,2023/24,4,4.0,16.0,88.88,5.33,West Indies,34.26,317.0,20.0,82.13,c5aef772
R Shepherd,2024,8,5.0,58.0,131.81,29.0,West Indies,33.21,375.0,25.0,87.65,c5aef772
R Shepherd,2024/25,3,3.0,20.0,117.64,10.0,West Indies,30.72,395.0,28.0,90.65,c5aef772
R Sheshadri,2024,4,3.0,21.0,95.45,10.5,Singapore,10.5,21.0,3.0,95.45,d4aa2ddb
R Siriwardena,2024,9,7.0,45.0,70.31,11.25,Cyprus,11.25,45.0,7.0,70.31,c3ba4942
R Strydom,2008,4,2.0,6.0,85.71,6.0,Ireland,6.0,6.0,2.0,85.71,0b2a170a
R Tanna,2022,1,1.0,2.0,66.66,2.0,Estonia,2.0,2.0,1.0,66.66,ae8ee4cc
R Tari,2018/19,4,4.0,56.0,136.58,28.0,Vanuatu,28.0,56.0,4.0,136.58,c4d19735
R Tari,2019,5,5.0,38.0,84.44,9.5,Vanuatu,17.72,94.0,9.0,110.51,c4d19735
R Tari,2019/20,5,5.0,43.0,138.7,14.33,Vanuatu,16.51,137.0,14.0,119.91,c4d19735
R Tari,2022,6,3.0,22.0,137.5,22.0,Vanuatu,17.48,159.0,17.0,124.31,c4d19735
R Tari,2022/23,3,3.0,93.0,136.76,31.0,Vanuatu,19.51,252.0,20.0,126.8,c4d19735
R Tari,2023,6,6.0,88.0,80.0,14.66,Vanuatu,18.39,340.0,26.0,119.0,c4d19735
R Tari,2023/24,4,4.0,23.0,69.69,5.75,Vanuatu,16.7,363.0,30.0,111.95,c4d19735
R Tari,2024,5,5.0,32.0,123.07,10.66,Vanuatu,15.84,395.0,35.0,113.34,c4d19735
R Telemachus,2005/06,1,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,543b4a1f
R Telemachus,2006/07,2,1.0,5.0,166.66,5.0,South Africa,5.0,5.0,1.0,83.33,543b4a1f
R Thapliyal,2023,2,2.0,7.0,100.0,7.0,Belgium,7.0,7.0,2.0,100.0,5947220c
R Thapliyal,2024,4,1.0,4.0,100.0,4.0,Belgium,6.0,11.0,3.0,100.0,5947220c
R Theruvath,2023/24,1,1.0,2.0,100.0,2.0,Qatar,2.0,2.0,1.0,100.0,eb6d1f4d
R Theruvath,2024,1,1.0,5.0,83.33,5.0,Qatar,3.5,7.0,2.0,91.67,eb6d1f4d
R Trumpelmann,2021/22,10,5.0,33.0,137.5,16.5,Namibia,16.5,33.0,5.0,137.5,ff6a7ab5
R Trumpelmann,2022,8,4.0,30.0,136.36,30.0,Namibia,22.5,63.0,9.0,136.93,ff6a7ab5
R Trumpelmann,2022/23,1,1.0,25.0,104.16,25.0,Namibia,22.75,88.0,10.0,126.01,ff6a7ab5
R Trumpelmann,2023/24,4,2.0,33.0,126.92,16.5,Namibia,21.71,121.0,12.0,126.24,ff6a7ab5
R Trumpelmann,2024,9,4.0,36.0,105.88,9.0,Namibia,18.53,157.0,16.0,122.16,ff6a7ab5
R Vinay Kumar,2010,3,0.0,0.0,0.0,0.0,India,0.0,0.0,0.0,0.0,41eb4a4f
R Vinay Kumar,2011,1,1.0,2.0,50.0,2.0,India,2.0,2.0,1.0,25.0,41eb4a4f
R Vinay Kumar,2011/12,4,0.0,0.0,0.0,0.0,India,2.0,2.0,1.0,16.67,41eb4a4f
R Vinay Kumar,2013/14,1,0.0,0.0,0.0,0.0,India,2.0,2.0,1.0,12.5,41eb4a4f
R Vishwanath,2019,2,2.0,8.0,80.0,4.0,Luxembourg,4.0,8.0,2.0,80.0,02fa5417
R Vishwanath,2021,3,2.0,6.0,100.0,3.0,Luxembourg,3.5,14.0,4.0,90.0,02fa5417
R Vishwanath,2023,1,1.0,1.0,100.0,1.0,Luxembourg,3.0,15.0,5.0,93.33,02fa5417
RA Abolarin,2019,1,0.0,0.0,0.0,0.0,Nigeria,0.0,0.0,0.0,0.0,ed524599
RA Abolarin,2021,3,0.0,0.0,0.0,0.0,Nigeria,0.0,0.0,0.0,0.0,ed524599
RA Abolarin,2021/22,6,5.0,33.0,110.0,16.5,Nigeria,16.5,33.0,5.0,36.67,ed524599
RA Bhatti,2011/12,4,4.0,25.0,67.56,8.33,Canada,8.33,25.0,4.0,67.56,113880da
RA Jadeja,2008/09,2,2.0,24.0,104.34,12.0,India,12.0,24.0,2.0,104.34,fe93fd9d
RA Jadeja,2009,2,2.0,32.0,78.04,32.0,India,22.0,56.0,4.0,91.19,fe93fd9d
RA Jadeja,2009/10,1,0.0,0.0,0.0,0.0,India,22.0,56.0,4.0,60.79,fe93fd9d
RA Jadeja,2010,4,2.0,9.0,81.81,9.0,India,17.67,65.0,6.0,66.05,fe93fd9d
RA Jadeja,2011/12,3,2.0,7.0,77.77,3.5,India,14.13,72.0,8.0,68.39,fe93fd9d
RA Jadeja,2012/13,2,2.0,2.0,50.0,2.0,India,11.7,74.0,10.0,65.33,fe93fd9d
RA Jadeja,2013/14,7,1.0,3.0,100.0,3.0,India,10.91,77.0,11.0,70.28,fe93fd9d
RA Jadeja,2014,1,1.0,7.0,175.0,7.0,India,10.58,84.0,12.0,83.37,fe93fd9d
RA Jadeja,2015/16,15,5.0,19.0,90.47,6.33,India,9.33,103.0,17.0,84.16,fe93fd9d
RA Jadeja,2016,2,0.0,0.0,0.0,0.0,India,9.33,103.0,17.0,75.74,fe93fd9d
RA Jadeja,2017,1,1.0,13.0,162.5,13.0,India,9.54,116.0,18.0,83.63,fe93fd9d
RA Jadeja,2019,2,2.0,19.0,146.15,9.5,India,9.53,135.0,20.0,88.84,fe93fd9d
RA Jadeja,2019/20,7,3.0,38.0,115.15,19.0,India,10.77,173.0,23.0,90.86,fe93fd9d
RA Jadeja,2020/21,1,1.0,44.0,191.3,44.0,India,12.15,217.0,24.0,98.04,fe93fd9d
RA Jadeja,2021/22,8,5.0,109.0,157.97,109.0,India,28.85,326.0,29.0,102.03,fe93fd9d
RA Jadeja,2022,6,5.0,131.0,124.76,32.75,India,29.42,457.0,34.0,103.45,fe93fd9d
RA Jadeja,2023/24,2,2.0,23.0,143.75,11.5,India,28.43,480.0,36.0,105.82,fe93fd9d
RA Jadeja,2024,8,5.0,35.0,159.09,11.66,India,26.38,515.0,41.0,108.78,fe93fd9d
RA Reifer,2022/23,3,2.0,46.0,112.19,23.0,West Indies,23.0,46.0,2.0,112.19,d7725664
RA Sealy,2022,5,5.0,181.0,188.54,45.25,Cayman Islands,45.25,181.0,5.0,188.54,1e98804a
RA Sealy,2022/23,4,4.0,57.0,105.55,14.25,Cayman Islands,31.47,238.0,9.0,147.04,1e98804a
RA Sealy,2023/24,4,4.0,90.0,132.35,22.5,Cayman Islands,28.71,328.0,13.0,142.15,1e98804a
RA Thomas,2019,5,5.0,30.0,68.18,7.5,Canada,7.5,30.0,5.0,68.18,6db7068e
RA Thomas,2019/20,3,3.0,43.0,84.31,14.33,Canada,10.06,73.0,8.0,76.25,6db7068e
RA Tripathi,2022/23,5,5.0,97.0,144.77,19.4,India,19.4,97.0,5.0,144.77,77255a9e
RAJ Smith,2018/19,2,1.0,9.0,128.57,9.0,Scotland,9.0,9.0,1.0,128.57,6daf5e8c
RAS Lakmal,2011,2,0.0,0.0,0.0,0.0,Sri Lanka,0.0,0.0,0.0,0.0,2f28dc94
RAS Lakmal,2013,1,0.0,0.0,0.0,0.0,Sri Lanka,0.0,0.0,0.0,0.0,2f28dc94
RAS Lakmal,2014,1,0.0,0.0,0.0,0.0,Sri Lanka,0.0,0.0,0.0,0.0,2f28dc94
RAS Lakmal,2015/16,2,2.0,1.0,50.0,1.0,Sri Lanka,1.0,1.0,2.0,12.5,2f28dc94
RAS Lakmal,2016,2,2.0,1.0,50.0,1.0,Sri Lanka,1.0,2.0,4.0,20.0,2f28dc94
RAS Lakmal,2016/17,1,0.0,0.0,0.0,0.0,Sri Lanka,1.0,2.0,4.0,16.67,2f28dc94
RAS Lakmal,2017/18,1,1.0,5.0,125.0,5.0,Sri Lanka,1.8,7.0,5.0,32.14,2f28dc94
RAS Lakmal,2018/19,1,1.0,0.0,0.0,0.0,Sri Lanka,1.5,7.0,6.0,28.13,2f28dc94
RB Patel,2021,9,7.0,138.0,100.72,27.6,Uganda,27.6,138.0,7.0,100.72,f88dc8de
RB Patel,2021/22,10,9.0,219.0,119.67,36.5,Uganda,32.61,357.0,16.0,110.2,f88dc8de
RB Patel,2022,5,5.0,61.0,64.89,12.2,Uganda,27.75,418.0,21.0,95.09,f88dc8de
RB Patel,2023,8,8.0,234.0,127.17,39.0,Uganda,30.85,652.0,29.0,103.11,f88dc8de
RB Patel,2023/24,8,8.0,147.0,92.45,21.0,Uganda,28.72,799.0,37.0,100.98,f88dc8de
RB Patel,2024,2,2.0,6.0,27.27,3.0,Uganda,27.4,805.0,39.0,88.7,f88dc8de
RD Berrington,2008,4,2.0,19.0,76.0,9.5,Scotland,9.5,19.0,2.0,76.0,e21bc7f3
RD Berrington,2009/10,4,4.0,25.0,92.59,8.33,Scotland,8.72,44.0,6.0,84.3,e21bc7f3
RD Berrington,2011/12,4,4.0,112.0,140.0,28.0,Scotland,16.43,156.0,10.0,102.86,e21bc7f3
RD Berrington,2012,1,1.0,100.0,172.41,100.0,Scotland,24.03,256.0,11.0,120.25,e21bc7f3
RD Berrington,2012/13,2,2.0,15.0,65.21,7.5,Scotland,21.49,271.0,13.0,109.24,e21bc7f3
RD Berrington,2013,2,2.0,49.0,74.24,24.5,Scotland,21.89,320.0,15.0,103.41,e21bc7f3
RD Berrington,2013/14,4,4.0,76.0,128.81,19.0,Scotland,21.28,396.0,19.0,107.04,e21bc7f3
RD Berrington,2015,8,5.0,73.0,130.35,24.33,Scotland,21.92,469.0,24.0,109.95,e21bc7f3
RD Berrington,2015/16,7,6.0,121.0,111.0,20.16,Scotland,21.56,590.0,30.0,110.07,e21bc7f3
RD Berrington,2016/17,4,3.0,108.0,136.7,54.0,Scotland,24.51,698.0,33.0,112.73,e21bc7f3
RD Berrington,2018,6,6.0,169.0,148.24,56.33,Scotland,29.41,867.0,39.0,115.96,e21bc7f3
RD Berrington,2018/19,3,3.0,49.0,116.66,24.5,Scotland,29.06,916.0,42.0,116.02,e21bc7f3
RD Berrington,2019,4,4.0,145.0,159.34,48.33,Scotland,30.73,1061.0,46.0,119.35,e21bc7f3
RD Berrington,2019/20,8,8.0,186.0,134.78,26.57,Scotland,30.12,1247.0,54.0,120.45,e21bc7f3
RD Berrington,2021,3,3.0,168.0,117.48,84.0,Scotland,32.95,1415.0,57.0,120.25,e21bc7f3
RD Berrington,2021/22,10,10.0,279.0,131.6,39.85,Scotland,33.98,1694.0,67.0,120.96,e21bc7f3
RD Berrington,2022,2,2.0,24.0,150.0,12.0,Scotland,33.34,1718.0,69.0,122.67,e21bc7f3
RD Berrington,2022/23,3,3.0,66.0,117.85,22.0,Scotland,32.87,1784.0,72.0,122.4,e21bc7f3
RD Berrington,2023,6,5.0,248.0,177.14,62.0,Scotland,34.76,2032.0,77.0,125.28,e21bc7f3
RD Berrington,2023/24,2,2.0,8.0,88.88,4.0,Scotland,33.98,2040.0,79.0,123.46,e21bc7f3
RD Berrington,2024,10,9.0,190.0,124.18,27.14,Scotland,33.28,2230.0,88.0,123.5,e21bc7f3
RD Chahar,2019,1,0.0,0.0,0.0,0.0,India,0.0,0.0,0.0,0.0,2ed569a0
RD Chahar,2020/21,2,0.0,0.0,0.0,0.0,India,0.0,0.0,0.0,0.0,2ed569a0
RD Chahar,2021,2,1.0,5.0,100.0,5.0,India,5.0,5.0,1.0,33.33,2ed569a0
RD Chahar,2021/22,1,0.0,0.0,0.0,0.0,India,5.0,5.0,1.0,25.0,2ed569a0
RD Gaikwad,2021,2,2.0,35.0,125.0,17.5,India,17.5,35.0,2.0,125.0,45a43fe2
RD Gaikwad,2021/22,1,1.0,4.0,50.0,4.0,India,13.0,39.0,3.0,87.5,45a43fe2
RD Gaikwad,2022,6,5.0,96.0,131.5,19.2,India,16.88,135.0,8.0,102.17,45a43fe2
RD Gaikwad,2023,5,4.0,142.0,131.48,71.0,India,34.92,277.0,12.0,109.5,45a43fe2
RD Gaikwad,2023/24,5,5.0,223.0,159.28,55.75,India,41.04,500.0,17.0,119.45,45a43fe2
RD Gaikwad,2024,4,3.0,133.0,158.33,66.5,India,44.86,633.0,20.0,125.93,45a43fe2
RD McCann,2011/12,3,1.0,1.0,50.0,1.0,Ireland,1.0,1.0,1.0,50.0,92c43fac
RD Rickelton,2024,6,6.0,94.0,117.5,15.66,South Africa,15.66,94.0,6.0,117.5,e66732f8
RD Rickelton,2024/25,2,2.0,112.0,160.0,56.0,South Africa,25.75,206.0,8.0,138.75,e66732f8
RDB Ahir,2022/23,4,4.0,47.0,138.23,15.66,Panama,15.66,47.0,4.0,138.23,2f6f44bb
RDB Ahir,2023/24,4,4.0,16.0,61.53,5.33,Panama,10.5,63.0,8.0,99.88,2f6f44bb
RDM Leverock,2008,2,0.0,0.0,0.0,0.0,Bermuda,0.0,0.0,0.0,0.0,fbc5c0c6
RE Levi,2011/12,4,4.0,160.0,207.79,53.33,South Africa,53.33,160.0,4.0,207.79,18c78b11
RE Levi,2012,3,3.0,9.0,75.0,3.0,South Africa,31.76,169.0,7.0,141.39,18c78b11
RE Levi,2012/13,6,6.0,67.0,85.89,13.4,South Africa,23.29,236.0,13.0,122.89,18c78b11
RE van der Merwe,2015,5,4.0,65.0,138.29,32.5,Netherlands,32.5,65.0,4.0,138.29,05c2ca46
RE van der Merwe,2015/16,3,2.0,3.0,60.0,1.5,Netherlands,22.17,68.0,6.0,99.15,05c2ca46
RE van der Merwe,2016/17,3,3.0,49.0,163.33,24.5,Netherlands,22.94,117.0,9.0,120.54,05c2ca46
RE van der Merwe,2018,1,1.0,37.0,142.3,37.0,Netherlands,24.35,154.0,10.0,125.98,05c2ca46
RE van der Merwe,2018/19,3,1.0,0.0,0.0,0.0,Netherlands,22.14,154.0,11.0,100.78,05c2ca46
RE van der Merwe,2019,2,2.0,87.0,177.55,87.0,Netherlands,32.12,241.0,13.0,113.58,05c2ca46
RE van der Merwe,2019/20,13,10.0,156.0,113.86,31.2,Netherlands,31.72,397.0,23.0,113.62,05c2ca46
RE van der Merwe,2021/22,3,3.0,6.0,75.0,2.0,Netherlands,28.29,403.0,26.0,108.79,05c2ca46
RE van der Merwe,2022/23,6,4.0,5.0,41.66,2.5,Netherlands,24.85,408.0,30.0,101.33,05c2ca46
RE van der Merwe,2023/24,5,2.0,25.0,156.25,12.5,Netherlands,24.08,433.0,32.0,106.82,05c2ca46
RE van der Merwe,2008/09,1,1.0,48.0,160.0,48.0,South Africa,48.0,48.0,1.0,160.0,05c2ca46
RE van der Merwe,2009,6,2.0,1.0,11.11,0.5,South Africa,16.33,49.0,3.0,85.56,05c2ca46
RE van der Merwe,2009/10,2,0.0,0.0,0.0,0.0,South Africa,16.33,49.0,3.0,57.04,05c2ca46
RE van der Merwe,2010,4,3.0,8.0,72.72,2.67,South Africa,9.5,57.0,6.0,60.96,05c2ca46
RG Aga,2008,4,4.0,51.0,100.0,17.0,Kenya,17.0,51.0,4.0,100.0,2fdd16fe
RG Aga,2011/12,5,5.0,51.0,79.68,10.2,Kenya,13.22,102.0,9.0,89.84,2fdd16fe
RG Aga,2012/13,2,2.0,37.0,127.58,18.5,Kenya,14.18,139.0,11.0,102.42,2fdd16fe
RG Aga,2013,3,2.0,10.0,142.85,5.0,Kenya,12.77,149.0,13.0,112.53,2fdd16fe
RG Aga,2013/14,6,5.0,64.0,142.22,16.0,Kenya,13.67,213.0,18.0,118.47,2fdd16fe
RG Mukasa,2019,4,4.0,31.0,77.5,7.75,Uganda,7.75,31.0,4.0,77.5,011f6b42
RG Mukasa,2019/20,2,2.0,32.0,54.23,16.0,Uganda,10.5,63.0,6.0,65.86,011f6b42
RG Mukasa,2021,3,3.0,32.0,94.11,10.66,Uganda,10.55,95.0,9.0,75.28,011f6b42
RG Mukasa,2022,4,4.0,19.0,82.6,4.75,Uganda,8.77,114.0,13.0,77.11,011f6b42
RG Mukasa,2022/23,7,5.0,145.0,138.09,29.0,Uganda,14.39,259.0,18.0,89.31,011f6b42
RG Mukasa,2023,20,20.0,538.0,150.27,29.88,Uganda,22.54,797.0,38.0,99.47,011f6b42
RG Mukasa,2023/24,15,15.0,389.0,108.96,32.41,Uganda,25.33,1186.0,53.0,100.82,011f6b42
RG Mukasa,2024,3,3.0,0.0,0.0,0.0,Uganda,23.98,1186.0,56.0,88.22,011f6b42
RG Sharma,2007/08,6,4.0,96.0,139.13,96.0,India,96.0,96.0,4.0,139.13,740742ef
RG Sharma,2008/09,2,2.0,11.0,61.11,5.5,India,65.83,107.0,6.0,100.12,740742ef
RG Sharma,2009,5,5.0,131.0,122.42,32.75,India,50.8,238.0,11.0,107.55,740742ef
RG Sharma,2009/10,1,1.0,3.0,75.0,3.0,India,46.81,241.0,12.0,99.42,740742ef
RG Sharma,2010,5,4.0,94.0,136.23,47.0,India,46.86,335.0,16.0,106.78,740742ef
RG Sharma,2010/11,1,1.0,53.0,155.88,53.0,India,47.22,388.0,17.0,114.96,740742ef
RG Sharma,2011,2,2.0,27.0,103.84,13.5,India,43.67,415.0,19.0,113.37,740742ef
RG Sharma,2011/12,3,1.0,0.0,0.0,0.0,India,41.49,415.0,20.0,99.2,740742ef
RG Sharma,2012,2,1.0,4.0,200.0,4.0,India,39.7,419.0,21.0,110.4,740742ef
RG Sharma,2012/13,8,7.0,112.0,130.23,28.0,India,36.78,531.0,28.0,112.38,740742ef
RG Sharma,2013/14,7,7.0,208.0,122.35,34.66,India,36.35,739.0,35.0,113.29,740742ef
RG Sharma,2015/16,18,18.0,553.0,128.0,30.72,India,34.44,1292.0,53.0,114.52,740742ef
RG Sharma,2016,2,2.0,72.0,200.0,72.0,India,35.81,1364.0,55.0,121.09,740742ef
RG Sharma,2017,1,1.0,9.0,112.5,9.0,India,35.33,1373.0,56.0,120.48,740742ef
RG Sharma,2017/18,16,16.0,479.0,158.6,29.93,India,34.13,1852.0,72.0,123.02,740742ef
RG Sharma,2018,5,5.0,234.0,148.1,58.5,India,35.71,2086.0,77.0,124.59,740742ef
RG Sharma,2018/19,10,9.0,245.0,143.27,30.62,India,35.18,2331.0,86.0,125.69,740742ef
RG Sharma,2019,2,2.0,91.0,119.73,45.5,India,35.41,2422.0,88.0,125.35,740742ef
RG Sharma,2019/20,12,12.0,351.0,153.27,31.9,India,34.99,2773.0,100.0,126.82,740742ef
RG Sharma,2020/21,3,3.0,91.0,144.44,30.33,India,34.86,2864.0,103.0,127.71,740742ef
RG Sharma,2021/22,14,14.0,449.0,143.45,32.07,India,34.52,3313.0,117.0,128.45,740742ef
RG Sharma,2022,14,14.0,381.0,156.79,31.75,India,34.23,3694.0,131.0,129.74,740742ef
RG Sharma,2022/23,9,9.0,159.0,106.0,17.66,India,33.16,3853.0,140.0,128.71,740742ef
RG Sharma,2023/24,3,3.0,121.0,168.05,60.5,India,33.73,3974.0,143.0,130.35,740742ef
