Player,Mat,Inns,Dis,Ct,St,D/I,Season,Country,Country_right,player_id
GP Meade,5,5.0,15.0,15.0,0.0,0.4838709677419355,2024,ITA,Italy,3957a70a
GPK Wijesingha,6,6.0,1.0,1.0,0.0,0.16666666666666666,2024,MDV,Maldives,91f4a6e5
GR Adair,6,6.0,1.0,1.0,0.0,0.16666666666666666,2022/23,IRE,Ireland,4ec96094
GR Adair,1,1.0,1.0,1.0,0.0,0.14285714285714285,2023,IRE,Ireland,4ec96094
GR Adair,1,1.0,1.0,1.0,0.0,0.125,2024,IRE,Ireland,4ec96094
GR Adair,2,2.0,1.0,1.0,0.0,0.1,2024/25,IRE,Ireland,4ec96094
GR Russ,3,3.0,1.0,1.0,0.0,0.3333333333333333,2018/19,PHI,Philippines,1f28fdfd
GR Russ,4,4.0,1.0,1.0,0.0,0.14285714285714285,2021/22,PHI,Philippines,1f28fdfd
GR Russ,8,8.0,3.0,3.0,0.0,0.2,2023,PHI,Philippines,1f28fdfd
GR Russ,6,6.0,7.0,5.0,2.0,0.3333333333333333,2023/24,PHI,Philippines,1f28fdfd
GRD Munasinghe,8,7.0,4.0,4.0,0.0,0.5714285714285714,2019,ITA,Italy,eff8b730
GS Ballance,1,1.0,0.0,0.0,0.0,0.0,2022/23,ZIM,Zimbabwe,755a77c6
GSNFG Jayasuriya,1,1.0,0.0,0.0,0.0,0.0,2015,SL,Sri Lanka,b58b7db6
GSNFG Jayasuriya,10,10.0,2.0,2.0,0.0,0.18181818181818182,2015/16,SL,Sri Lanka,b58b7db6
GSNFG Jayasuriya,2,2.0,2.0,2.0,0.0,0.15384615384615385,2019,SL,Sri Lanka,b58b7db6
GSNFG Jayasuriya,5,5.0,4.0,4.0,0.0,0.2222222222222222,2019/20,SL,Sri Lanka,b58b7db6
GT Main,3,1.0,0.0,0.0,0.0,0.0,2015,SCOT,Scotland,4ebc70ca
GT Main,1,1.0,1.0,1.0,0.0,0.5,2015/16,SCOT,Scotland,4ebc70ca
GT Main,1,1.0,1.0,1.0,0.0,0.3333333333333333,2021,SCOT,Scotland,4ebc70ca
GT Main,1,1.0,1.0,1.0,0.0,0.25,2022,SCOT,Scotland,4ebc70ca
GT Main,6,6.0,3.0,3.0,0.0,0.3,2023,SCOT,Scotland,4ebc70ca
GT Main,2,2.0,3.0,3.0,0.0,0.25,2023/24,SCOT,Scotland,4ebc70ca
GT Main,2,2.0,3.0,3.0,0.0,0.21428571428571427,2024,SCOT,Scotland,4ebc70ca
GT Taylor,6,6.0,2.0,2.0,0.0,0.3333333333333333,2021/22,Bhm,Bahamas,c674f722
GT Taylor,5,5.0,5.0,5.0,0.0,0.45454545454545453,2022,Bhm,Bahamas,c674f722
GT Taylor,4,4.0,6.0,6.0,0.0,0.4,2022/23,Bhm,Bahamas,c674f722
GY Prastama,4,4.0,1.0,1.0,0.0,0.25,2023/24,INA,Indonesia,d9cdf81e
Gabor Torok,1,1.0,0.0,0.0,0.0,0.0,2022,HUN,Hungary,b601c362
Gagandeep Singh,4,3.0,4.0,4.0,0.0,1.3333333333333333,2023,BUL,Bulgaria,4a370769
Gagandeep Singh,4,3.0,4.0,4.0,0.0,1.3333333333333333,2023,BUL,Ghana,87046e99
Gagandeep Singh,6,6.0,7.0,7.0,0.0,0.7777777777777778,2024,BUL,Bulgaria,4a370769
Gagandeep Singh,6,6.0,7.0,7.0,0.0,0.7777777777777778,2024,BUL,Ghana,87046e99
Gagandeep Singh,2,2.0,0.0,0.0,0.0,0.0,2022,GHA,Bulgaria,4a370769
Gagandeep Singh,2,2.0,0.0,0.0,0.0,0.0,2022,GHA,Ghana,87046e99
Garret Banner,1,1.0,0.0,0.0,0.0,0.0,2019,Blz,Belize,ac1ddea1
Garret Banner,6,6.0,1.0,1.0,0.0,0.14285714285714285,2021/22,Blz,Belize,ac1ddea1
Gaurav Mishra,9,9.0,1.0,1.0,0.0,0.1111111111111111,2022,ROM,Romania,507dd87f
Gaurav Mishra,3,3.0,5.0,5.0,0.0,0.4166666666666667,2023,ROM,Romania,507dd87f
Gaurav Tiwari,10,10.0,2.0,2.0,0.0,0.2,2024,INA,Indonesia,cab3f89a
Gershon Yusuf,1,1.0,1.0,1.0,0.0,1.0,2019/20,NGA,Nigeria,ee7abb32
Ghulam Abbas Butt,8,8.0,2.0,2.0,0.0,0.25,2024,FIN,Finland,cc796077
Ghulam Ahmadi,7,7.0,3.0,3.0,0.0,0.42857142857142855,2021,GER,Germany,2dfe0612
Ghulam Ahmadi,11,11.0,4.0,4.0,0.0,0.2222222222222222,2021/22,GER,Germany,2dfe0612
Ghulam Ahmadi,5,5.0,7.0,7.0,0.0,0.30434782608695654,2022,GER,Germany,2dfe0612
Ghulam Ahmadi,4,4.0,7.0,7.0,0.0,0.25925925925925924,2022/23,GER,Germany,2dfe0612
Ghulam Ahmadi,14,14.0,10.0,10.0,0.0,0.24390243902439024,2023,GER,Germany,2dfe0612
Ghulam Ahmadi,3,3.0,11.0,11.0,0.0,0.25,2024,GER,Germany,2dfe0612
Ghulam Shabber,5,5.0,5.0,4.0,1.0,1.0,2016/17,UAE,United Arab Emirates,ced0ec25
Ghulam Shabber,3,3.0,6.0,5.0,1.0,0.75,2017,UAE,United Arab Emirates,ced0ec25
Ghulam Shabber,4,4.0,11.0,10.0,1.0,0.9166666666666666,2018/19,UAE,United Arab Emirates,ced0ec25
Ghulam Shabber,4,4.0,15.0,14.0,1.0,0.9375,2019,UAE,United Arab Emirates,ced0ec25
Ghulam Shabber,1,1.0,15.0,14.0,1.0,0.8823529411764706,2019/20,UAE,United Arab Emirates,ced0ec25
Gulbadin Naib,16,16.0,8.0,8.0,0.0,0.5,2015/16,AFG,Afghanistan,9f77963a
Gulbadin Naib,4,4.0,11.0,11.0,0.0,0.55,2016/17,AFG,Afghanistan,9f77963a
Gulbadin Naib,3,3.0,12.0,12.0,0.0,0.5217391304347826,2017,AFG,Afghanistan,9f77963a
Gulbadin Naib,2,2.0,12.0,12.0,0.0,0.48,2017/18,AFG,Afghanistan,9f77963a
Gulbadin Naib,4,4.0,13.0,13.0,0.0,0.4482758620689655,2019,AFG,Afghanistan,9f77963a
Gulbadin Naib,6,6.0,13.0,13.0,0.0,0.37142857142857144,2019/20,AFG,Afghanistan,9f77963a
Gulbadin Naib,5,5.0,15.0,15.0,0.0,0.375,2021/22,AFG,Afghanistan,9f77963a
Gulbadin Naib,4,4.0,17.0,17.0,0.0,0.38636363636363635,2022/23,AFG,Afghanistan,9f77963a
Gulbadin Naib,3,2.0,18.0,18.0,0.0,0.391304347826087,2023,AFG,Afghanistan,9f77963a
Gulbadin Naib,5,5.0,20.0,20.0,0.0,0.39215686274509803,2023/24,AFG,Afghanistan,9f77963a
Gulbadin Naib,8,8.0,25.0,25.0,0.0,0.423728813559322,2024,AFG,Afghanistan,9f77963a
Gulsan Jha,1,1.0,0.0,0.0,0.0,0.0,2021/22,NEP,Nepal,9811e35e
Gulsan Jha,3,3.0,0.0,0.0,0.0,0.0,2023,NEP,Nepal,9811e35e
Gulsan Jha,19,19.0,10.0,10.0,0.0,0.43478260869565216,2023/24,NEP,Nepal,9811e35e
Gulsan Jha,12,12.0,10.0,10.0,0.0,0.2857142857142857,2024,NEP,Nepal,9811e35e
Gulsan Jha,3,3.0,10.0,10.0,0.0,0.2631578947368421,2024/25,NEP,Nepal,9811e35e
Gurdeep Singh,7,6.0,3.0,3.0,0.0,0.5,2021,KENYA,Kenya,31865a5b
Gurdeep Singh,3,3.0,3.0,3.0,0.0,0.3333333333333333,2021/22,KENYA,Kenya,31865a5b
Gurdeep Singh,1,1.0,3.0,3.0,0.0,0.3,2023/24,KENYA,Kenya,31865a5b
Gurpratap Singh,6,6.0,3.0,3.0,0.0,0.5,2021/22,CYP,Cyprus,49235be5
Gurpratap Singh,5,5.0,6.0,6.0,0.0,0.5454545454545454,2022,CYP,Cyprus,49235be5
Gurpreet Singh,3,3.0,1.0,1.0,0.0,0.3333333333333333,2022/23,ITA,Italy,1a5d690f
H Bharadwaj,6,6.0,2.0,2.0,0.0,0.3333333333333333,2023/24,SGP,Singapore,2e89652e
H Bharadwaj,6,6.0,2.0,2.0,0.0,0.16666666666666666,2024,SGP,Singapore,2e89652e
H Dandapani,5,5.0,1.0,1.0,0.0,0.2,2019,FIN,Finland,9960a421
H Dandapani,2,2.0,1.0,1.0,0.0,0.14285714285714285,2021,FIN,Finland,9960a421
H Dandapani,1,1.0,1.0,1.0,0.0,0.125,2024,FIN,Finland,9960a421
H Fennell,5,5.0,0.0,0.0,0.0,0.0,2019/20,Arg,Argentina,0d38ab25
H Fennell,6,6.0,1.0,1.0,0.0,0.09090909090909091,2021/22,Arg,Argentina,0d38ab25
H Fennell,6,6.0,2.0,2.0,0.0,0.11764705882352941,2022/23,Arg,Argentina,0d38ab25
H Fennell,2,2.0,2.0,2.0,0.0,0.10526315789473684,2023/24,Arg,Argentina,0d38ab25
H Fennell,1,1.0,3.0,3.0,0.0,0.15,2024/25,Arg,Argentina,0d38ab25
H Hajnic,4,3.0,0.0,0.0,0.0,0.0,2023,CRT,Croatia,bcac2e51
H Hiri,2,2.0,0.0,0.0,0.0,0.0,2015/16,PNG,Papua New Guinea,9dc3ea7e
H Hiri,3,3.0,0.0,0.0,0.0,0.0,2019,PNG,Papua New Guinea,9dc3ea7e
H Hiri,1,1.0,1.0,1.0,0.0,0.16666666666666666,2021/22,PNG,Papua New Guinea,9dc3ea7e
H Hiri,10,10.0,4.0,4.0,0.0,0.25,2023,PNG,Papua New Guinea,9dc3ea7e
H Hiri,8,8.0,8.0,8.0,0.0,0.3333333333333333,2023/24,PNG,Papua New Guinea,9dc3ea7e
H Hiri,4,4.0,8.0,8.0,0.0,0.2857142857142857,2024,PNG,Papua New Guinea,9dc3ea7e
H Isorena,1,1.0,0.0,0.0,0.0,0.0,2021/22,PHI,Philippines,243a2cf1
H Isorena,4,4.0,1.0,1.0,0.0,0.2,2023,PHI,Philippines,243a2cf1
H Ivanov,3,3.0,2.0,2.0,0.0,0.6666666666666666,2019/20,BUL,Bulgaria,58b5299f
H Ivanov,3,2.0,3.0,3.0,0.0,0.6,2020,BUL,Bulgaria,58b5299f
H Ivanov,2,2.0,3.0,3.0,0.0,0.42857142857142855,2020/21,BUL,Bulgaria,58b5299f
H Ivanov,5,5.0,7.0,7.0,0.0,0.5833333333333334,2021,BUL,Bulgaria,58b5299f
H Kinga,3,3.0,1.0,1.0,0.0,0.3333333333333333,2024,CAM,Cameroon,c9729534
H Klaasen,3,3.0,4.0,4.0,0.0,1.3333333333333333,2017/18,SA,South Africa,235c2bb6
H Klaasen,1,1.0,5.0,5.0,0.0,1.25,2018,SA,South Africa,235c2bb6
H Klaasen,5,5.0,8.0,8.0,0.0,0.8888888888888888,2018/19,SA,South Africa,235c2bb6
H Klaasen,2,2.0,8.0,8.0,0.0,0.7272727272727273,2019/20,SA,South Africa,235c2bb6
H Klaasen,5,5.0,12.0,11.0,1.0,0.75,2020/21,SA,South Africa,235c2bb6
H Klaasen,10,10.0,22.0,19.0,3.0,0.8461538461538461,2021,SA,South Africa,235c2bb6
H Klaasen,2,2.0,24.0,21.0,3.0,0.8571428571428571,2021/22,SA,South Africa,235c2bb6
H Klaasen,8,8.0,27.0,24.0,3.0,0.75,2022,SA,South Africa,235c2bb6
H Klaasen,5,5.0,28.0,25.0,3.0,0.6829268292682927,2022/23,SA,South Africa,235c2bb6
H Klaasen,2,2.0,28.0,25.0,3.0,0.6511627906976745,2023/24,SA,South Africa,235c2bb6
H Klaasen,9,9.0,34.0,31.0,3.0,0.6538461538461539,2024,SA,South Africa,235c2bb6
H Klazinge,6,6.0,1.0,1.0,0.0,0.16666666666666666,2023/24,NAM,Namibia,e6bf8162
H Lakov,3,3.0,1.0,1.0,0.0,0.3333333333333333,2019/20,BUL,Bulgaria,87a6f411
H Lakov,3,2.0,1.0,1.0,0.0,0.2,2020,BUL,Bulgaria,87a6f411
H Lakov,8,8.0,2.0,2.0,0.0,0.15384615384615385,2021,BUL,Bulgaria,87a6f411
H Lakov,4,4.0,5.0,5.0,0.0,0.29411764705882354,2021/22,BUL,Bulgaria,87a6f411
H Lakov,17,17.0,17.0,17.0,0.0,0.5,2022,BUL,Bulgaria,87a6f411
H Lin Aung,4,4.0,1.0,1.0,0.0,0.25,2023,MYAN,Myanmar,c343a8c6
H Lin Aung,3,3.0,2.0,2.0,0.0,0.2857142857142857,2023/24,MYAN,Myanmar,c343a8c6
H Lin Aung,6,6.0,3.0,3.0,0.0,0.23076923076923078,2024,MYAN,Myanmar,c343a8c6
H Lin Oo,4,4.0,2.0,2.0,0.0,0.5,2023,MYAN,Myanmar,2e005bfd
H Lin Oo,2,2.0,2.0,2.0,0.0,0.3333333333333333,2023/24,MYAN,Myanmar,2e005bfd
H Lin Oo,6,6.0,2.0,2.0,0.0,0.16666666666666666,2024,MYAN,Myanmar,2e005bfd
H Masakadza,5,5.0,3.0,3.0,0.0,0.6,2015,ZIM,Zimbabwe,31fbf891
H Masakadza,11,11.0,8.0,8.0,0.0,0.5,2015/16,ZIM,Zimbabwe,31fbf891
H Masakadza,3,3.0,8.0,8.0,0.0,0.42105263157894735,2016,ZIM,Zimbabwe,31fbf891
H Masakadza,2,2.0,8.0,8.0,0.0,0.38095238095238093,2017/18,ZIM,Zimbabwe,31fbf891
H Masakadza,4,4.0,9.0,9.0,0.0,0.36,2018,ZIM,Zimbabwe,31fbf891
H Masakadza,2,2.0,12.0,12.0,0.0,0.4444444444444444,2018/19,ZIM,Zimbabwe,31fbf891
H Masakadza,8,8.0,17.0,17.0,0.0,0.4857142857142857,2019,ZIM,Zimbabwe,31fbf891
H McAleer,5,5.0,5.0,4.0,1.0,1.0,2024,IOM,Isle of Man,8b39d02a
H Niaz,10,10.0,2.0,2.0,0.0,0.2,2024,Fran,France,d0e2e8ea
H Patel,4,4.0,0.0,0.0,0.0,0.0,2021/22,CAN,Canada,c4ff0618
H Pile,2,2.0,0.0,0.0,0.0,0.0,2024,GIBR,Gibraltar,2f3b270e
H Pragji,4,4.0,0.0,0.0,0.0,0.0,2019,BOT,Botswana,e28327c6
H Rashid,6,6.0,6.0,6.0,0.0,1.0,2022,SWZ,Eswatini,725c73f2
H Rashid,7,6.0,6.0,6.0,0.0,0.5,2022/23,SWZ,Eswatini,725c73f2
H Rashid,2,2.0,6.0,6.0,0.0,0.42857142857142855,2023,SWZ,Eswatini,725c73f2
H Rathod,5,5.0,2.0,2.0,0.0,0.4,2023,QAT,Qatar,1f943bef
H Rathod,8,8.0,2.0,2.0,0.0,0.15384615384615385,2023/24,QAT,Qatar,1f943bef
H Rathod,4,4.0,3.0,3.0,0.0,0.17647058823529413,2024,QAT,Qatar,1f943bef
H Satheedevi,4,4.0,2.0,2.0,0.0,0.5,2024,CRT,Croatia,a17a9548
H Singh,7,7.0,0.0,0.0,0.0,0.0,2019,GER,Germany,8209da53
H Singh,2,2.0,0.0,0.0,0.0,0.0,2019/20,GER,Germany,8209da53
H Singh,8,8.0,3.0,3.0,0.0,0.17647058823529413,2021,GER,Germany,8209da53
H Singh,6,6.0,4.0,4.0,0.0,0.17391304347826086,2021/22,GER,Germany,8209da53
H Singh,9,9.0,6.0,6.0,0.0,0.1875,2023,GER,Germany,8209da53
H Singh,4,4.0,10.0,10.0,0.0,0.2777777777777778,2024,GER,Germany,8209da53
H Srinivasan,1,1.0,2.0,1.0,1.0,2.0,2019,GER,Germany,300bdcbb
H Srinivasan,7,7.0,10.0,6.0,4.0,1.25,2021,GER,Germany,300bdcbb
H Ssenyondo,4,4.0,0.0,0.0,0.0,0.0,2019,UGA,Uganda,2b7609f1
H Ssenyondo,3,3.0,0.0,0.0,0.0,0.0,2019/20,UGA,Uganda,2b7609f1
H Ssenyondo,9,8.0,0.0,0.0,0.0,0.0,2021,UGA,Uganda,2b7609f1
H Ssenyondo,9,9.0,0.0,0.0,0.0,0.0,2021/22,UGA,Uganda,2b7609f1
H Ssenyondo,6,6.0,0.0,0.0,0.0,0.0,2022,UGA,Uganda,2b7609f1
H Ssenyondo,12,11.0,1.0,1.0,0.0,0.024390243902439025,2022/23,UGA,Uganda,2b7609f1
H Ssenyondo,20,20.0,3.0,3.0,0.0,0.04918032786885246,2023,UGA,Uganda,2b7609f1
H Ssenyondo,14,14.0,6.0,6.0,0.0,0.08,2023/24,UGA,Uganda,2b7609f1
H Ssenyondo,1,1.0,6.0,6.0,0.0,0.07894736842105263,2024,UGA,Uganda,2b7609f1
H Thaker,1,1.0,0.0,0.0,0.0,0.0,2019,CAN,Canada,c01d7726
H Thaker,10,10.0,4.0,4.0,0.0,0.36363636363636365,2021/22,CAN,Canada,c01d7726
H Thaker,7,7.0,6.0,6.0,0.0,0.3333333333333333,2022/23,CAN,Canada,c01d7726
H Thaker,5,5.0,8.0,8.0,0.0,0.34782608695652173,2023/24,CAN,Canada,c01d7726
H Thaker,12,11.0,10.0,10.0,0.0,0.29411764705882354,2024,CAN,Canada,c01d7726
H Upadhyay,5,5.0,2.0,2.0,0.0,0.4,2024,MNG,Mongolia,267cafb0
H Virdee,1,1.0,1.0,1.0,0.0,1.0,2023/24,LUX,Luxembourg,38952986
HA Chohan,9,9.0,1.0,1.0,0.0,0.1111111111111111,2021/22,TAN,Tanzania,847b4bdd
HA Chohan,5,5.0,1.0,1.0,0.0,0.07142857142857142,2022,TAN,Tanzania,847b4bdd
HA Chohan,9,9.0,2.0,2.0,0.0,0.08695652173913043,2022/23,TAN,Tanzania,847b4bdd
HA Chohan,4,4.0,2.0,2.0,0.0,0.07407407407407407,2023/24,TAN,Tanzania,847b4bdd
HA Chohan,5,5.0,2.0,2.0,0.0,0.0625,2024,TAN,Tanzania,847b4bdd
HA Jackson,4,4.0,4.0,3.0,1.0,1.0,2021,Fran,France,ee40679e
HA Jackson,5,5.0,7.0,4.0,3.0,0.7777777777777778,2022,Fran,France,ee40679e
HA Jackson,9,9.0,20.0,16.0,4.0,1.1111111111111112,2023,Fran,France,ee40679e
HA Jackson,5,5.0,22.0,18.0,4.0,0.9565217391304348,2024,Fran,France,ee40679e
HAM Shah,9,7.0,6.0,6.0,0.0,0.8571428571428571,2019,DEN,Denmark,007113d7
HAM Shah,3,3.0,8.0,8.0,0.0,0.8,2021,DEN,Denmark,007113d7
HAM Shah,8,8.0,12.0,12.0,0.0,0.6666666666666666,2022,DEN,Denmark,007113d7
HAM Shah,6,6.0,15.0,15.0,0.0,0.625,2023,DEN,Denmark,007113d7
HAM Shah,6,6.0,17.0,17.0,0.0,0.5666666666666667,2024,DEN,Denmark,007113d7
HB Dickson,3,3.0,0.0,0.0,0.0,0.0,2022,COK,Cook Islands,e8c95491
HB Dickson,6,6.0,2.0,2.0,0.0,0.2222222222222222,2024,COK,Cook Islands,e8c95491
HB Kayondo,3,3.0,0.0,0.0,0.0,0.0,2019,UGA,Uganda,d26858c0
HB Kayondo,1,1.0,0.0,0.0,0.0,0.0,2021,UGA,Uganda,d26858c0
HB Shipley,2,2.0,0.0,0.0,0.0,0.0,2022/23,NZ,New Zealand,5426de63
HB Shipley,3,2.0,0.0,0.0,0.0,0.0,2023,NZ,New Zealand,5426de63
HC Brook,1,1.0,0.0,0.0,0.0,0.0,2021/22,ENG,England,4ae1755b
HC Brook,10,10.0,6.0,6.0,0.0,0.5454545454545454,2022,ENG,England,4ae1755b
HC Brook,9,9.0,10.0,10.0,0.0,0.5,2022/23,ENG,England,4ae1755b
HC Brook,4,4.0,13.0,13.0,0.0,0.5416666666666666,2023,ENG,England,4ae1755b
HC Brook,5,5.0,18.0,18.0,0.0,0.6206896551724138,2023/24,ENG,England,4ae1755b
HC Brook,10,10.0,27.0,27.0,0.0,0.6923076923076923,2024,ENG,England,4ae1755b
HC Overdijk,1,0.0,0.0,0.0,0.0,NaN,2018,NED,Netherlands,2c01f21a
HC Overdijk,3,3.0,2.0,2.0,0.0,0.6666666666666666,2019,NED,Netherlands,2c01f21a
HD Rutherford,1,1.0,0.0,0.0,0.0,0.0,2019,NZ,New Zealand,0605de92
HDRL Thirimanne,4,4.0,2.0,2.0,0.0,0.5,2015/16,SL,Sri Lanka,c5928dec
HE van der Dussen,7,7.0,3.0,3.0,0.0,0.42857142857142855,2018/19,SA,South Africa,9948e262
HE van der Dussen,8,8.0,4.0,4.0,0.0,0.26666666666666666,2019/20,SA,South Africa,9948e262
HE van der Dussen,3,3.0,4.0,4.0,0.0,0.2222222222222222,2020/21,SA,South Africa,9948e262
HE van der Dussen,11,11.0,7.0,7.0,0.0,0.2413793103448276,2021,SA,South Africa,9948e262
HE van der Dussen,5,5.0,10.0,10.0,0.0,0.29411764705882354,2021/22,SA,South Africa,9948e262
HE van der Dussen,7,7.0,14.0,14.0,0.0,0.34146341463414637,2022,SA,South Africa,9948e262
HE van der Dussen,2,2.0,15.0,15.0,0.0,0.3488372093023256,2023/24,SA,South Africa,9948e262
HE van der Dussen,5,5.0,18.0,18.0,0.0,0.375,2024,SA,South Africa,9948e262
HER Tyler,2,2.0,0.0,0.0,0.0,0.0,2018/19,PHI,Philippines,0ba9de33
HER Tyler,5,5.0,0.0,0.0,0.0,0.0,2021/22,PHI,Philippines,0ba9de33
HER Tyler,2,2.0,0.0,0.0,0.0,0.0,2023,PHI,Philippines,0ba9de33
HER Tyler,6,6.0,0.0,0.0,0.0,0.0,2023/24,PHI,Philippines,0ba9de33
HER Tyler,7,7.0,3.0,2.0,1.0,0.13636363636363635,2024,PHI,Philippines,0ba9de33
HG Kuhn,2,2.0,1.0,1.0,0.0,0.5,2016/17,SA,South Africa,ede05b97
HG Munsey,8,6.0,4.0,4.0,0.0,0.6666666666666666,2015,SCOT,Scotland,ff014c34
HG Munsey,5,5.0,4.0,4.0,0.0,0.36363636363636365,2015/16,SCOT,Scotland,ff014c34
HG Munsey,4,4.0,5.0,5.0,0.0,0.3333333333333333,2016/17,SCOT,Scotland,ff014c34
HG Munsey,6,6.0,5.0,5.0,0.0,0.23809523809523808,2018,SCOT,Scotland,ff014c34
HG Munsey,3,3.0,7.0,7.0,0.0,0.2916666666666667,2018/19,SCOT,Scotland,ff014c34
HG Munsey,4,4.0,8.0,8.0,0.0,0.2857142857142857,2019,SCOT,Scotland,ff014c34
HG Munsey,8,8.0,12.0,12.0,0.0,0.3333333333333333,2019/20,SCOT,Scotland,ff014c34
HG Munsey,3,3.0,13.0,13.0,0.0,0.3333333333333333,2021,SCOT,Scotland,ff014c34
HG Munsey,10,10.0,19.0,19.0,0.0,0.3877551020408163,2021/22,SCOT,Scotland,ff014c34
HG Munsey,2,2.0,19.0,19.0,0.0,0.37254901960784315,2022,SCOT,Scotland,ff014c34
HG Munsey,3,3.0,20.0,20.0,0.0,0.37037037037037035,2022/23,SCOT,Scotland,ff014c34
HG Munsey,6,6.0,24.0,24.0,0.0,0.4,2023,SCOT,Scotland,ff014c34
HG Munsey,3,3.0,27.0,27.0,0.0,0.42857142857142855,2023/24,SCOT,Scotland,ff014c34
HG Munsey,9,8.0,28.0,28.0,0.0,0.39436619718309857,2024,SCOT,Scotland,ff014c34
HGV Vare,7,7.0,4.0,4.0,0.0,0.5714285714285714,2022,PNG,Papua New Guinea,98299b67
HGV Vare,1,1.0,4.0,4.0,0.0,0.5,2023,PNG,Papua New Guinea,98299b67
HGV Vare,5,5.0,6.0,6.0,0.0,0.46153846153846156,2023/24,PNG,Papua New Guinea,98299b67
HH Pandya,16,16.0,10.0,10.0,0.0,0.625,2015/16,IND,India,dbe50b21
HH Pandya,3,3.0,11.0,11.0,0.0,0.5789473684210527,2016/17,IND,India,dbe50b21
HH Pandya,11,11.0,20.0,20.0,0.0,0.6666666666666666,2017/18,IND,India,dbe50b21
HH Pandya,5,5.0,21.0,21.0,0.0,0.6,2018,IND,India,dbe50b21
HH Pandya,3,3.0,23.0,23.0,0.0,0.6052631578947368,2018/19,IND,India,dbe50b21
HH Pandya,2,2.0,23.0,23.0,0.0,0.575,2019/20,IND,India,dbe50b21
HH Pandya,8,8.0,30.0,30.0,0.0,0.625,2020/21,IND,India,dbe50b21
HH Pandya,1,1.0,30.0,30.0,0.0,0.6122448979591837,2021,IND,India,dbe50b21
HH Pandya,5,5.0,34.0,34.0,0.0,0.6296296296296297,2021/22,IND,India,dbe50b21
HH Pandya,19,18.0,38.0,38.0,0.0,0.5277777777777778,2022,IND,India,dbe50b21
HH Pandya,14,14.0,44.0,44.0,0.0,0.5116279069767442,2022/23,IND,India,dbe50b21
HH Pandya,5,5.0,45.0,45.0,0.0,0.4945054945054945,2023,IND,India,dbe50b21
HH Pandya,10,10.0,47.0,47.0,0.0,0.46534653465346537,2024,IND,India,dbe50b21
HH Pandya,3,3.0,52.0,52.0,0.0,0.5,2024/25,IND,India,dbe50b21
HJ Jordaan,4,4.0,0.0,0.0,0.0,0.0,2019,THA,Thailand,b8f10b60
HJ Jordaan,4,4.0,1.0,1.0,0.0,0.125,2019/20,THA,Thailand,b8f10b60
HJ Manenti,5,5.0,3.0,3.0,0.0,0.6,2022,ITA,Italy,0e56c514
HJ Manenti,5,5.0,5.0,5.0,0.0,0.5,2023,ITA,Italy,0e56c514
HJ Manenti,5,5.0,9.0,9.0,0.0,0.6,2024,ITA,Italy,0e56c514
HJ Patel,2,2.0,1.0,1.0,0.0,0.5,2022/23,PAN,Panama,2e3c45d3
HK Bennett,5,5.0,0.0,0.0,0.0,0.0,2019/20,NZ,New Zealand,94238673
HK Bennett,4,4.0,0.0,0.0,0.0,0.0,2020/21,NZ,New Zealand,94238673
HK Bennett,2,2.0,0.0,0.0,0.0,0.0,2021,NZ,New Zealand,94238673
HL Harji,2,2.0,0.0,0.0,0.0,0.0,2021/22,SEY,Seychelles,29663fda
HL Harji,2,2.0,0.0,0.0,0.0,0.0,2022/23,SEY,Seychelles,29663fda
HL Harji,4,4.0,0.0,0.0,0.0,0.0,2024/25,SEY,Seychelles,29663fda
HM Amla,2,2.0,1.0,1.0,0.0,0.5,2015,SA,ICC World XI,e798611a
HM Amla,2,2.0,1.0,1.0,0.0,0.5,2015,SA,South Africa,e798611a
HM Amla,9,9.0,6.0,6.0,0.0,0.5454545454545454,2015/16,SA,ICC World XI,e798611a
HM Amla,9,9.0,6.0,6.0,0.0,0.5454545454545454,2015/16,SA,South Africa,e798611a
HM Amla,1,1.0,7.0,7.0,0.0,0.5833333333333334,2016/17,SA,ICC World XI,e798611a
HM Amla,1,1.0,7.0,7.0,0.0,0.5833333333333334,2016/17,SA,South Africa,e798611a
HM Amla,1,1.0,7.0,7.0,0.0,0.5384615384615384,2018,SA,ICC World XI,e798611a
HM Amla,1,1.0,7.0,7.0,0.0,0.5384615384615384,2018,SA,South Africa,e798611a
HM Nicholls,1,1.0,0.0,0.0,0.0,0.0,2015/16,NZ,New Zealand,03521fd3
HM Nicholls,3,3.0,0.0,0.0,0.0,0.0,2017/18,NZ,New Zealand,03521fd3
HM Nicholls,1,1.0,0.0,0.0,0.0,0.0,2018/19,NZ,New Zealand,03521fd3
HM Nicholls,5,5.0,3.0,3.0,0.0,0.3,2021,NZ,New Zealand,03521fd3
HMRKB Herath,8,8.0,0.0,0.0,0.0,0.0,2015/16,SL,Sri Lanka,d2fcce2f
HN Ya France,4,4.0,1.0,1.0,0.0,0.25,2019,NAM,Namibia,915264c2
HN Ya France,2,2.0,1.0,1.0,0.0,0.16666666666666666,2019/20,NAM,Namibia,915264c2
HN Ya France,7,7.0,1.0,1.0,0.0,0.07692307692307693,2021/22,NAM,Namibia,915264c2
HN Ya France,5,5.0,2.0,2.0,0.0,0.1111111111111111,2022,NAM,Namibia,915264c2
HN Ya France,3,3.0,3.0,3.0,0.0,0.14285714285714285,2023/24,NAM,Namibia,915264c2
